,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,wicket,wicket_method,who_out
0,1,Papua New Guinea,Ireland,440990,531953,Lega Siaka,Max Sorensen,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
1,1,Papua New Guinea,Ireland,440990,531953,Lega Siaka,Max Sorensen,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
2,1,Papua New Guinea,Ireland,440990,531953,Lega Siaka,Max Sorensen,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
3,1,Papua New Guinea,Ireland,440990,531953,Lega Siaka,Max Sorensen,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
4,1,Papua New Guinea,Ireland,440990,531953,Lega Siaka,Max Sorensen,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
5,1,Papua New Guinea,Ireland,440990,531953,Lega Siaka,Max Sorensen,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
6,1,Papua New Guinea,Ireland,387435,364343,Vani Morea,Craig Young,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
7,1,Papua New Guinea,Ireland,387435,364343,Vani Morea,Craig Young,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
8,1,Papua New Guinea,Ireland,387435,364343,Vani Morea,Craig Young,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
9,1,Papua New Guinea,Ireland,387435,364343,Vani Morea,Craig Young,1.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,False,,
10,1,Papua New Guinea,Ireland,440990,364343,Lega Siaka,Craig Young,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,caught,440990
11,1,Papua New Guinea,Ireland,25056,364343,Assad Vala,Craig Young,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,,
12,1,Papua New Guinea,Ireland,387435,531953,Vani Morea,Max Sorensen,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,,
13,1,Papua New Guinea,Ireland,420427,531953,Sese Bau,Max Sorensen,2.2,2.0,2.0,0.0,0.0,0.0,0.0,3.0,False,,
14,1,Papua New Guinea,Ireland,420427,531953,Sese Bau,Max Sorensen,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,,
15,1,Papua New Guinea,Ireland,420427,531953,Sese Bau,Max Sorensen,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,,
16,1,Papua New Guinea,Ireland,420427,531953,Sese Bau,Max Sorensen,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,,
17,1,Papua New Guinea,Ireland,420427,531953,Sese Bau,Max Sorensen,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,,
18,1,Papua New Guinea,Ireland,25056,364343,Assad Vala,Craig Young,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,,
19,1,Papua New Guinea,Ireland,25056,364343,Assad Vala,Craig Young,3.2,1.0,1.0,0.0,0.0,0.0,0.0,4.0,False,,
20,1,Papua New Guinea,Ireland,420427,364343,Sese Bau,Craig Young,3.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,False,,
21,1,Papua New Guinea,Ireland,420427,364343,Sese Bau,Craig Young,3.3,1.0,1.0,0.0,0.0,0.0,0.0,6.0,False,,
22,1,Papua New Guinea,Ireland,25056,364343,Assad Vala,Craig Young,3.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,False,,
23,1,Papua New Guinea,Ireland,420427,364343,Sese Bau,Craig Young,3.5,1.0,1.0,0.0,0.0,0.0,0.0,8.0,False,,
