,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,South Africa,Australia,47270,6278,Graeme Smith,Brett Lee,0.1,0.0,0.0,0.0,172.0,218.0,5.0,0.0,0,1,False,,
1,1,South Africa,Australia,47270,6278,Graeme Smith,Brett Lee,0.2,0.0,0.0,0.0,181.0,188.0,4.0,0.0,0,2,False,,
2,1,South Africa,Australia,47270,6278,Graeme Smith,Brett Lee,0.3,1.0,1.0,0.0,135.0,213.0,5.0,1.0,0,3,False,,
3,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,0.4,0.0,4.0,4.0,195.0,6.0,1.0,5.0,0,4,False,,
4,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,5,False,,
5,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,0.6,1.0,1.0,0.0,151.0,235.0,5.0,6.0,0,6,False,,
6,1,South Africa,Australia,44098,4185,Loots Bosman,Nathan Bracken,1.1,4.0,4.0,0.0,7.0,180.0,6.0,10.0,0,7,False,,
7,1,South Africa,Australia,44098,4185,Loots Bosman,Nathan Bracken,1.2,0.0,1.0,1.0,150.0,170.0,6.0,11.0,0,8,False,,
8,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,1.3,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0,9,False,,
9,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,1.3,2.0,2.0,0.0,47.0,152.0,7.0,14.0,0,9,False,,
10,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,10,False,,
11,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,1.5,1.0,1.0,0.0,162.0,120.0,8.0,15.0,0,11,False,,
12,1,South Africa,Australia,44098,4185,Loots Bosman,Nathan Bracken,1.6,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,12,False,,
13,1,South Africa,Australia,47270,6278,Graeme Smith,Brett Lee,2.1,1.0,1.0,0.0,240.0,48.0,1.0,16.0,0,13,False,,
14,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,2.2,0.0,1.0,1.0,201.0,161.0,2.0,17.0,0,14,False,,
15,1,South Africa,Australia,47270,6278,Graeme Smith,Brett Lee,2.3,1.0,1.0,0.0,135.0,172.0,6.0,18.0,0,15,False,,
16,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,2.4,1.0,1.0,0.0,112.0,63.0,8.0,19.0,0,16,False,,
17,1,South Africa,Australia,47270,6278,Graeme Smith,Brett Lee,2.5,0.0,0.0,0.0,199.0,223.0,4.0,19.0,0,17,False,,
18,1,South Africa,Australia,47270,6278,Graeme Smith,Brett Lee,2.6,1.0,1.0,0.0,203.0,237.0,4.0,20.0,0,18,False,,
19,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,3.1,2.0,2.0,0.0,307.0,97.0,2.0,22.0,0,19,False,,
20,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,3.2,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0,20,False,,
21,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,3.2,4.0,4.0,0.0,354.0,156.0,2.0,27.0,0,20,False,,
22,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,3.3,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,21,False,,
23,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,3.4,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,22,False,,
24,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,3.5,4.0,4.0,0.0,245.0,346.0,4.0,31.0,0,23,False,,
25,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,3.6,0.0,0.0,0.0,178.0,187.0,5.0,31.0,0,24,False,,
26,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,4.1,4.0,4.0,0.0,158.0,9.0,8.0,35.0,0,25,False,,
27,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,4.2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,26,False,,
28,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,4.3,4.0,4.0,0.0,11.0,155.0,7.0,39.0,0,27,False,,
29,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,4.4,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,28,False,,
30,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,4.5,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,29,False,,
31,1,South Africa,Australia,44098,6278,Loots Bosman,Brett Lee,4.6,1.0,1.0,0.0,231.0,42.0,1.0,40.0,0,30,False,,
32,1,South Africa,Australia,44098,6291,Loots Bosman,Mick Lewis,5.1,2.0,2.0,0.0,50.0,158.0,7.0,42.0,0,31,False,,
33,1,South Africa,Australia,44098,6291,Loots Bosman,Mick Lewis,5.2,6.0,6.0,0.0,9.0,108.0,7.0,48.0,0,32,False,,
34,1,South Africa,Australia,44098,6291,Loots Bosman,Mick Lewis,5.3,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,33,False,,
35,1,South Africa,Australia,44098,6291,Loots Bosman,Mick Lewis,5.4,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,34,True,bowled,44098
36,1,South Africa,Australia,45224,6291,Herschelle Gibbs,Mick Lewis,5.5,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,35,False,,
37,1,South Africa,Australia,45224,6291,Herschelle Gibbs,Mick Lewis,5.6,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1,36,False,,
38,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,6.1,2.0,2.0,0.0,53.0,112.0,7.0,50.0,1,37,False,,
39,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,6.2,0.0,1.0,1.0,0.0,0.0,0.0,51.0,1,38,False,,
40,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,6.3,4.0,4.0,0.0,17.0,125.0,7.0,55.0,1,39,False,,
41,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,6.4,4.0,4.0,0.0,261.0,28.0,1.0,59.0,1,40,False,,
42,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,6.5,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1,41,False,,
43,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,6.6,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1,42,False,,
44,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,7.1,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1,43,False,,
45,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,7.2,2.0,2.0,0.0,101.0,269.0,5.0,61.0,1,44,False,,
46,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,7.3,1.0,1.0,0.0,195.0,234.0,4.0,62.0,1,45,False,,
47,1,South Africa,Australia,45224,6291,Herschelle Gibbs,Mick Lewis,7.4,1.0,1.0,0.0,311.0,182.0,3.0,63.0,1,46,False,,
48,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,7.5,0.0,1.0,1.0,0.0,0.0,0.0,64.0,1,47,False,,
49,1,South Africa,Australia,45224,6291,Herschelle Gibbs,Mick Lewis,7.6,1.0,1.0,0.0,130.0,167.0,6.0,65.0,1,48,False,,
50,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,8.1,2.0,2.0,0.0,292.0,74.0,2.0,67.0,1,49,False,,
51,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,8.2,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,50,False,,
52,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,8.3,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,51,False,,
53,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,8.4,0.0,0.0,0.0,167.0,198.0,5.0,67.0,1,52,False,,
54,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,8.5,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,53,False,,
55,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,8.6,2.0,2.0,0.0,47.0,145.0,7.0,69.0,1,54,False,,
56,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,9.1,4.0,4.0,0.0,202.0,352.0,4.0,73.0,1,55,False,,
57,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,9.2,1.0,1.0,0.0,319.0,183.0,3.0,74.0,1,56,False,,
58,1,South Africa,Australia,45224,8180,Herschelle Gibbs,Shane Watson,9.3,0.0,1.0,1.0,252.0,105.0,2.0,75.0,1,57,False,,
59,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,9.4,6.0,6.0,0.0,14.0,280.0,6.0,81.0,1,58,False,,
60,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,9.5,0.0,1.0,1.0,0.0,0.0,0.0,82.0,1,59,False,,
61,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,9.5,1.0,1.0,0.0,229.0,306.0,4.0,83.0,1,59,False,,
62,1,South Africa,Australia,45224,8180,Herschelle Gibbs,Shane Watson,9.6,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1,60,False,,
63,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,10.1,4.0,4.0,0.0,150.0,6.0,8.0,87.0,1,61,False,,
64,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,10.2,1.0,1.0,0.0,196.0,245.0,4.0,88.0,1,62,False,,
65,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,10.3,1.0,1.0,0.0,321.0,176.0,3.0,89.0,1,63,False,,
66,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,10.4,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1,64,False,,
67,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,10.5,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1,65,False,,
68,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,10.6,1.0,1.0,0.0,201.0,238.0,4.0,90.0,1,66,False,,
69,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,11.1,2.0,2.0,0.0,324.0,191.0,3.0,92.0,1,67,False,,
70,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,11.2,1.0,1.0,0.0,242.0,227.0,3.0,93.0,1,68,False,,
71,1,South Africa,Australia,45224,8180,Herschelle Gibbs,Shane Watson,11.3,6.0,6.0,0.0,206.0,357.0,4.0,99.0,1,69,False,,
72,1,South Africa,Australia,45224,8180,Herschelle Gibbs,Shane Watson,11.4,1.0,1.0,0.0,41.0,157.0,7.0,100.0,1,70,False,,
73,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,11.5,4.0,4.0,0.0,12.0,214.0,6.0,104.0,1,71,False,,
74,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,11.6,1.0,1.0,0.0,137.0,240.0,5.0,105.0,1,72,False,,
75,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,12.1,1.0,1.0,0.0,325.0,177.0,3.0,106.0,1,73,False,,
76,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,12.2,1.0,1.0,0.0,227.0,312.0,4.0,107.0,1,74,False,,
77,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,12.3,1.0,1.0,0.0,35.0,172.0,6.0,108.0,1,75,False,,
78,1,South Africa,Australia,45224,4582,Herschelle Gibbs,Stuart Clark,12.4,0.0,3.0,3.0,202.0,32.0,1.0,111.0,1,76,False,,
79,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,12.5,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1,77,False,,
80,1,South Africa,Australia,47270,4582,Graeme Smith,Stuart Clark,12.6,1.0,1.0,0.0,221.0,296.0,4.0,112.0,1,78,False,,
81,1,South Africa,Australia,47270,5681,Graeme Smith,Brad Hogg,13.1,1.0,1.0,0.0,107.0,53.0,8.0,113.0,1,79,False,,
82,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,13.2,0.0,1.0,1.0,0.0,0.0,0.0,114.0,1,80,False,,
83,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,13.2,6.0,6.0,0.0,162.0,359.0,5.0,120.0,1,80,False,,
84,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,13.3,1.0,1.0,0.0,42.0,186.0,6.0,121.0,1,81,False,,
85,1,South Africa,Australia,47270,5681,Graeme Smith,Brad Hogg,13.4,1.0,1.0,0.0,66.0,102.0,7.0,122.0,1,82,False,,
86,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,13.5,4.0,4.0,0.0,341.0,258.0,3.0,126.0,1,83,False,,
87,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,13.6,1.0,1.0,0.0,215.0,322.0,4.0,127.0,1,84,False,,
88,1,South Africa,Australia,45224,4185,Herschelle Gibbs,Nathan Bracken,14.1,1.0,1.0,0.0,200.0,287.0,4.0,128.0,1,85,False,,
89,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,14.2,1.0,1.0,0.0,137.0,311.0,5.0,129.0,1,86,False,,
90,1,South Africa,Australia,45224,4185,Herschelle Gibbs,Nathan Bracken,14.3,0.0,1.0,1.0,0.0,0.0,0.0,130.0,1,87,False,,
91,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,14.4,4.0,4.0,0.0,98.0,335.0,5.0,134.0,1,88,False,,
92,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,14.5,1.0,1.0,0.0,234.0,224.0,4.0,135.0,1,89,False,,
93,1,South Africa,Australia,45224,4185,Herschelle Gibbs,Nathan Bracken,14.6,1.0,1.0,0.0,237.0,306.0,4.0,136.0,1,90,False,,
94,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,15.1,4.0,4.0,0.0,320.0,287.0,3.0,140.0,1,91,False,,
95,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,15.2,2.0,2.0,0.0,157.0,327.0,5.0,142.0,1,92,False,,
96,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,15.3,6.0,6.0,0.0,359.0,187.0,3.0,148.0,1,93,False,,
97,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,15.4,6.0,6.0,0.0,138.0,359.0,5.0,154.0,1,94,False,,
98,1,South Africa,Australia,45224,5681,Herschelle Gibbs,Brad Hogg,15.5,1.0,1.0,0.0,330.0,189.0,3.0,155.0,1,95,False,,
99,1,South Africa,Australia,47270,5681,Graeme Smith,Brad Hogg,15.6,4.0,4.0,0.0,15.0,230.0,6.0,159.0,1,96,False,,
100,1,South Africa,Australia,45224,6291,Herschelle Gibbs,Mick Lewis,16.1,0.0,0.0,0.0,0.0,0.0,0.0,159.0,2,97,True,leg before wicket,45224
101,1,South Africa,Australia,46774,6291,Shaun Pollock,Mick Lewis,16.2,1.0,1.0,0.0,317.0,145.0,2.0,160.0,2,98,False,,
102,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,16.3,1.0,1.0,0.0,205.0,239.0,4.0,161.0,2,99,False,,
103,1,South Africa,Australia,46774,6291,Shaun Pollock,Mick Lewis,16.4,1.0,1.0,0.0,53.0,177.0,6.0,162.0,2,100,False,,
104,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,16.5,4.0,4.0,0.0,151.0,357.0,5.0,166.0,2,101,False,,
105,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,16.6,4.0,4.0,0.0,162.0,354.0,5.0,170.0,2,102,False,,
106,1,South Africa,Australia,46774,8180,Shaun Pollock,Shane Watson,17.1,0.0,0.0,0.0,111.0,49.0,8.0,170.0,3,103,True,caught,46774
107,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,17.2,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3,104,False,,
108,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,17.3,1.0,1.0,0.0,134.0,213.0,5.0,171.0,3,105,False,,
109,1,South Africa,Australia,47693,8180,Johan van der Wath,Shane Watson,17.4,1.0,1.0,0.0,115.0,203.0,6.0,172.0,3,106,False,,
110,1,South Africa,Australia,47270,8180,Graeme Smith,Shane Watson,17.5,1.0,1.0,0.0,197.0,186.0,4.0,173.0,3,107,False,,
111,1,South Africa,Australia,47693,8180,Johan van der Wath,Shane Watson,17.6,4.0,4.0,0.0,11.0,144.0,7.0,177.0,3,108,False,,
112,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,18.1,1.0,1.0,0.0,221.0,312.0,4.0,178.0,3,109,False,,
113,1,South Africa,Australia,47693,6291,Johan van der Wath,Mick Lewis,18.2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,3,110,False,,
114,1,South Africa,Australia,47693,6291,Johan van der Wath,Mick Lewis,18.3,2.0,2.0,0.0,67.0,185.0,6.0,180.0,3,111,False,,
115,1,South Africa,Australia,47693,6291,Johan van der Wath,Mick Lewis,18.4,1.0,1.0,0.0,248.0,314.0,4.0,181.0,3,112,False,,
116,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,18.5,2.0,2.0,0.0,229.0,295.0,4.0,183.0,3,113,False,,
117,1,South Africa,Australia,47270,6291,Graeme Smith,Mick Lewis,18.6,1.0,1.0,0.0,227.0,162.0,2.0,184.0,3,114,False,,
118,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,19.1,1.0,1.0,0.0,132.0,209.0,6.0,185.0,3,115,False,,
119,1,South Africa,Australia,47693,4185,Johan van der Wath,Nathan Bracken,19.2,6.0,6.0,0.0,349.0,117.0,2.0,191.0,3,116,False,,
120,1,South Africa,Australia,47693,4185,Johan van der Wath,Nathan Bracken,19.3,0.0,0.0,0.0,122.0,277.0,5.0,191.0,4,117,True,caught,47693
121,1,South Africa,Australia,47270,4185,Graeme Smith,Nathan Bracken,19.4,4.0,4.0,0.0,111.0,340.0,5.0,195.0,4,118,False,,
