,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Pakistan,England,41434,210283,Mohammad Hafeez,Steven Finn,0.1,1.0,1.0,0.0,216.0,166.0,3.0,1.0,0,1,False,,
1,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,0.2,2.0,2.0,0.0,303.0,246.0,3.0,3.0,0,2,False,,
2,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,0.3,4.0,4.0,0.0,90.0,332.0,5.0,7.0,0,3,False,,
3,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,4,False,,
4,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,0.5,1.0,1.0,0.0,27.0,165.0,6.0,8.0,0,5,False,,
5,1,Pakistan,England,41434,210283,Mohammad Hafeez,Steven Finn,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,6,False,,
6,1,Pakistan,England,278491,12461,Awais Zia,Jade Dernbach,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,7,False,,
7,1,Pakistan,England,278491,12461,Awais Zia,Jade Dernbach,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,8,False,,
8,1,Pakistan,England,278491,12461,Awais Zia,Jade Dernbach,1.3,1.0,1.0,0.0,23.0,195.0,6.0,9.0,0,9,False,,
9,1,Pakistan,England,41434,12461,Mohammad Hafeez,Jade Dernbach,1.4,0.0,0.0,0.0,190.0,202.0,4.0,9.0,0,10,False,,
10,1,Pakistan,England,41434,12461,Mohammad Hafeez,Jade Dernbach,1.5,4.0,4.0,0.0,350.0,224.0,3.0,13.0,0,11,False,,
11,1,Pakistan,England,41434,12461,Mohammad Hafeez,Jade Dernbach,1.6,4.0,4.0,0.0,54.0,301.0,5.0,17.0,0,12,False,,
12,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,2.1,6.0,6.0,0.0,32.0,50.0,7.0,23.0,0,13,False,,
13,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,2.2,2.0,2.0,0.0,128.0,328.0,5.0,25.0,0,14,False,,
14,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,2.3,0.0,1.0,1.0,0.0,0.0,0.0,26.0,0,15,False,,
15,1,Pakistan,England,278491,210283,Awais Zia,Steven Finn,2.3,2.0,2.0,0.0,79.0,240.0,6.0,28.0,0,15,False,,
