,inning,batting_team,bowling_team,batsman,bowler,batsman_name,bowler_name,ovr,runs_batter,runs_w_extras,extras,x,y,z,cumul_runs,cumul_wickets,cumul_balls,wicket,wicket_method,who_out
0,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,0.1,0.0,0.0,0.0,146.0,242.0,5.0,0.0,0,1,False,,
1,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,0.2,4.0,4.0,0.0,15.0,126.0,7.0,4.0,0,2,False,,
2,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,3,False,,
3,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,0.4,0.0,0.0,0.0,237.0,188.0,3.0,4.0,0,4,False,,
4,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,0.5,0.0,0.0,0.0,104.0,155.0,7.0,4.0,0,5,False,,
5,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,0.6,4.0,4.0,0.0,7.0,213.0,6.0,8.0,0,6,False,,
6,1,Pakistan,South Africa,370846,265564,Shahzaib Hasan,Wayne Parnell,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,7,False,,
7,1,Pakistan,South Africa,370846,265564,Shahzaib Hasan,Wayne Parnell,1.2,0.0,0.0,0.0,256.0,265.0,4.0,8.0,1,8,True,caught,370846
8,1,Pakistan,South Africa,41028,265564,Kamran Akmal,Wayne Parnell,1.3,4.0,4.0,0.0,356.0,217.0,3.0,12.0,1,9,False,,
9,1,Pakistan,South Africa,41028,265564,Kamran Akmal,Wayne Parnell,1.4,4.0,4.0,0.0,47.0,304.0,5.0,16.0,1,10,False,,
10,1,Pakistan,South Africa,41028,265564,Kamran Akmal,Wayne Parnell,1.5,1.0,1.0,0.0,45.0,111.0,7.0,17.0,1,11,False,,
11,1,Pakistan,South Africa,42639,265564,Shahid Afridi,Wayne Parnell,1.6,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1,12,False,,
12,1,Pakistan,South Africa,42639,265564,Shahid Afridi,Wayne Parnell,1.6,4.0,4.0,0.0,229.0,359.0,4.0,22.0,1,12,False,,
13,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,2.1,0.0,0.0,0.0,134.0,235.0,5.0,22.0,1,13,False,,
14,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,2.2,6.0,6.0,0.0,106.0,349.0,5.0,28.0,1,14,False,,
15,1,Pakistan,South Africa,41028,47492,Kamran Akmal,Dale Steyn,2.3,0.0,0.0,0.0,205.0,235.0,4.0,28.0,2,15,True,caught,41028
16,1,Pakistan,South Africa,42657,47492,Shoaib Malik,Dale Steyn,2.4,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2,16,False,,
17,1,Pakistan,South Africa,42657,47492,Shoaib Malik,Dale Steyn,2.5,1.0,1.0,0.0,261.0,165.0,2.0,29.0,2,17,False,,
18,1,Pakistan,South Africa,42639,47492,Shahid Afridi,Dale Steyn,2.6,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2,18,False,,
19,1,Pakistan,South Africa,42657,265564,Shoaib Malik,Wayne Parnell,3.1,0.0,0.0,0.0,160.0,109.0,8.0,29.0,2,19,False,,
20,1,Pakistan,South Africa,42657,265564,Shoaib Malik,Wayne Parnell,3.2,0.0,0.0,0.0,103.0,170.0,6.0,29.0,2,20,False,,
21,1,Pakistan,South Africa,42657,265564,Shoaib Malik,Wayne Parnell,3.3,1.0,1.0,0.0,166.0,230.0,5.0,30.0,2,21,False,,
